=====================
K = 17
BestFitness	Seconds
101	553
101	554
101	554
101	554
101	554
101	554
101	554
101	554
101	555
101	555
101	555
101	555
101	555
101	555
101	555
101	556
101	556
101	556
101	556
101	556
101	556
101	556
101	557
101	557
101	557
101	557
101	557
101	557
101	557
101	558
101	558
101	558
101	558
101	558
101	558
101	558
101	559
101	559
101	559
101	559
101	559
101	559
101	559
101	559
101	560
101	560
101	560
101	560
101	560
101	560
101	560
101	561
101	561
101	561
101	561
101	561
101	561
101	561
101	562
101	562
101	562
101	562
101	562
101	562
101	562
101	563
101	563
101	563
101	563
101	563
101	563
101	563
101	564
101	564
101	564
101	564
101	564
101	564
101	564
101	564
101	565
101	565
101	565
101	565
101	565
101	565
101	565
101	566
101	566
101	566
101	566
101	566
101	566
101	566
101	567
101	567
101	567
101	567
101	567
101	567
101	567
101	568
101	568
101	568
101	568
101	568
101	568
101	568
101	569
101	569
101	569
101	569
101	569
101	569
101	569
101	570
101	570
101	570
101	570
101	570
101	570
101	570
101	570
101	571
101	571
101	571
101	571
101	571
101	571
101	571
101	572
101	572
101	572
101	572
101	572
101	572
101	572
101	573
101	573
101	573
101	573
101	573
101	573
101	573
101	574
101	574
101	574
101	574
101	574
101	574
101	574
101	575
101	575
101	575
101	575
101	575
101	575
101	575
101	576
101	576
101	576
101	576
101	576
101	576
101	576
101	576
101	577
101	577
101	577
101	577
101	577
101	577
101	577
101	578
101	578
101	578
101	578
101	578
101	578
101	578
101	579
101	579
101	579
101	579
101	579
101	579
101	580
101	580
101	580
101	580
101	580
101	580
101	581
101	581
101	581
101	581
101	581
101	581
101	582
101	582
101	582
101	582
101	582
101	582
101	582
101	583
101	583
101	583
101	583
101	583
101	584
101	584
101	584
101	584
101	584
101	584
101	584
101	585
101	585
101	585
101	585
101	585
101	585
101	585
101	586
101	586
101	586
101	586
101	586
101	586
101	587
101	587
101	587
101	587
101	587
101	588
101	588
101	588
101	588
101	588
101	588
101	588
101	589
101	589
101	589
101	589
101	589
101	589
101	590
101	590
101	590
101	590
101	590
101	590
101	590
101	591
101	591
101	591
101	591
101	591
101	591
101	591
101	592
101	592
101	592
101	592
101	592
101	592
101	592
101	593
101	593
101	593
101	593
101	593
101	593
101	593
101	594
101	594
101	594
101	594
101	594
101	594
101	594
101	595
101	595
101	595
101	595
101	595
101	595
101	595
101	596
101	596
101	596
101	596
101	596
101	596
101	596
101	597
101	597
101	597
101	597
101	597
101	597
101	597
101	597
101	598
101	598
101	598
101	598
101	598
101	598
101	598
101	599
101	599
101	599
101	599
101	599
101	599
101	599
101	600
101	600
101	600
101	600
101	600
101	600
101	600
101	601
101	601
101	601
101	601
101	601
101	601
101	602
101	602
101	602
101	602
101	602
101	602
101	603
101	603
101	603
101	603
101	603
101	603
101	604
101	604
101	604
101	604
101	604
101	604
101	605
101	605
101	605
101	605
101	605
101	605
101	606
101	606
101	606
101	606
101	606
101	606
101	607
101	607
101	607
101	607
101	607
101	607
101	607
101	608
101	608
101	608
101	608
101	608
101	608
101	609
101	609
101	609
101	609
101	609
101	609
101	610
101	610
101	610
101	610
101	610
101	610
101	610
101	611
101	611
101	611
101	611
101	611
101	611
101	612
101	612
101	612
101	612
101	612
101	612
101	612
101	613
101	613
101	613
101	613
101	613
101	613
101	614
101	614
101	614
101	614
101	614
101	614
101	614
101	615
101	615
101	615
101	615
101	615
101	615
101	616
101	616
101	616
101	616
101	616
101	616
101	617
101	617
101	617
101	617
101	617
101	617
101	617
101	618
101	618
101	618
101	618
101	618
101	618
101	618
101	619
101	619
101	619
101	619
101	619
101	619
101	620
101	620
101	620
101	620
101	620
101	620
101	620
101	621
101	621
101	621
101	621
101	621
101	621
101	622
101	622
101	622
101	622
101	622
101	622
101	622
101	623
101	623
101	623
101	623
101	623
101	623
101	623
101	624
101	624
101	624
101	624
101	624
101	624
101	625
101	625
101	625
101	625
101	625
101	625
101	625
101	626
101	626
101	626
101	626
101	626
101	626
101	626
101	627
101	627
101	627
101	627
101	627
101	627
101	628
101	628
101	628
101	628
101	628
101	628
101	628
101	629
101	629
101	629
101	629
101	629
101	629
101	630
101	630
101	630
101	630
101	630
101	630
101	630
101	631
101	631
101	631
101	631
101	631
101	631
101	631
101	632
101	632
101	632
101	632
101	632
101	632
101	633
101	633
101	633
101	633
101	633
101	633
101	633
101	634
101	634
101	634
101	634
101	634
101	634
101	635
101	635
101	635
101	635
101	635
101	635
101	635
101	636
101	636
101	636
101	636
101	636
101	636
101	636
101	637
101	637
101	637
101	637
101	637
101	637
101	638
101	638
101	638
101	638
101	638
101	638
101	638
101	639
101	639
101	639
101	639
101	639
101	639
101	640
101	640
101	640
101	640
101	640
101	640
101	640
101	641
101	641
101	641
101	641
101	641
101	641
101	642
101	642
101	642
101	642
101	642
101	642
101	642
101	643
101	643
101	643
101	643
101	643
101	643
101	644
101	644
101	644
101	644
101	644
101	644
101	644
101	645
101	645
101	645
101	645
101	645
101	645
101	646
101	646
101	646
101	646
101	646
101	646
101	646
101	647
101	647
101	647
101	647
101	647
101	647
101	647
101	648
101	648
101	648
101	648
101	648
101	648
101	649
101	649
101	649
101	649
101	649
101	649
101	650
101	650
101	650
101	650
101	650
101	650
101	650
101	651
101	651
101	651
101	651
101	651
101	651
101	652
101	652
101	652
101	652
101	652
101	652
101	653
101	653
101	653
101	653
101	653
101	653
101	653
101	654
101	654
101	654
101	654
101	654
101	654
101	654
101	655
101	655
101	655
101	655
101	655
101	655
101	655
101	656
101	656
101	656
101	656
101	656
101	656
101	656
101	656
101	657
101	657
101	657
101	657
101	657
101	657
101	657
101	658
101	658
101	658
101	658
101	658
101	658
101	658
101	659
101	659
101	659
101	659
101	659
101	659
101	659
101	659
101	660
101	660
101	660
101	660
101	660
101	660
101	660
101	661
101	661
101	661
101	661
101	661
101	661
101	661
101	662
101	662
101	662
101	662
101	662
101	662
101	662
101	663
101	663
101	663
101	663
101	663
101	663
101	663
101	663
101	664
101	664
101	664
101	664
101	664
101	664
101	664
101	665
101	665
101	665
101	665
101	665
101	665
101	665
101	666
101	666
101	666
101	666
101	666
101	666
101	666
101	667
101	667
101	667
101	667
101	667
101	667
101	667
101	668
101	668
101	668
101	668
101	668
101	668
101	668
101	669
101	669
101	669
101	669
101	669
101	669
101	669
101	669
101	670
101	670
101	670
101	670
101	670
101	670
101	670
101	671
101	671
101	671
101	671
101	671
101	671
101	671
101	672
101	672
101	672
101	672
101	672
101	672
101	673
101	673
101	673
101	673
101	673
101	673
101	673
101	674
101	674
101	674
101	674
101	674
101	674
101	675
101	675
101	675
101	675
101	675
101	675
101	676
101	676
101	676
101	676
101	676
101	676
101	677
101	677
101	677
101	677
101	677
101	677
101	677
101	678
101	678
101	678
101	678
101	678
101	678
101	679
101	679
101	679
101	679
101	679
101	679
101	680
101	680
101	680
101	680
101	680
101	680
101	680
101	681
101	681
101	681
101	681
101	681
101	681
101	682
101	682
101	682
101	682
101	682
101	682
101	682
101	683
101	683
101	683
101	683
101	683
101	683
101	684
101	684
101	684
101	684
101	684
101	684
101	684
101	685
101	685
101	685
101	685
101	685
101	685
101	685
101	686
101	686
101	686
101	686
101	686
101	686
101	687
101	687
101	687
101	687
101	687
101	687
101	687
101	688
101	688
101	688
101	688
101	688
101	688
101	688
101	689
101	689
101	689
101	689
101	689
101	689
101	689
101	690
101	690
101	690
101	690
101	690
101	690
101	691
101	691
101	691
101	691
101	691
101	691
101	691
101	692
101	692
101	692
101	692
101	692
101	692
101	692
101	693
101	693
101	693
101	693
101	693
101	693
101	694
101	694
101	694
101	694
101	694
101	694
101	694
101	695
101	695
101	695
101	695
101	695
101	695
101	696
101	696
101	696
101	696
101	696
101	696
101	696
101	697
101	697
101	697
101	697
101	697
101	697
101	697
101	698
101	698
101	698
101	698
101	698
101	698
101	699
101	699
101	699
101	699
101	699
101	699
101	699
101	700
101	700
101	700
101	700
101	700
101	700
101	700
101	701
101	701
101	701
101	701
101	701
101	701
101	702
101	702
101	702
101	702
101	702
101	702
101	702
101	703
101	703
101	703
101	703
101	703
101	703
101	704
101	704
101	704
101	704
101	704
101	704
101	704
101	705
101	705
101	705
101	705
101	705
101	705
101	705
101	706
101	706
101	706
101	706
101	706
101	706
101	707
101	707
101	707
101	707
101	707
101	707
101	707
101	708
101	708
101	708
101	708
101	708
101	708
101	708
101	709
101	709
101	709
101	709
101	709
101	709
101	710
101	710
101	710
101	710
101	710
101	710
101	710
101	711
101	711
101	711
101	711
101	711
101	711
101	712
101	712
101	712
101	712
101	712
101	712
101	712
101	713
101	713
101	713
101	713
101	713
101	713
101	713
101	714
101	714
101	714
101	714
101	714
101	714
101	715
101	715
101	715
101	715
101	715
101	715
101	715
101	716
101	716
101	716
101	716
101	716
101	716
101	716
101	717
101	717
101	717
101	717
101	717
101	717
101	718
101	718
101	718
101	718
101	718
101	718
101	718
101	719
101	719
101	719
101	719
101	719
101	719
101	719
101	720
101	720
101	720
101	720
101	720
101	720
101	721
101	721
101	721
101	721
101	721
101	721
101	721
101	722
101	722
101	722
101	722
101	722
101	722
101	723
101	723
101	723
101	723
101	723
101	723
101	723
101	724
101	724
101	724
101	724
101	724
101	724
101	725
101	725
101	725
101	725
101	725
101	725
101	725
101	726
101	726
101	726
101	726
101	726
101	726
101	727
101	727
101	727
101	727
101	727
101	727
101	728
101	728
101	728
101	728
101	728
101	728
101	728
101	729
101	729
101	729
101	729
101	729
101	729
101	730
101	730
101	730
101	730
101	730
101	730
101	730
101	731
101	731
101	731
101	731
101	731
101	731
101	732
101	732
101	732
101	732
101	732
101	732
101	732
101	733
101	733
101	733
101	733
101	733
101	733
101	734
101	734
101	734
101	734
101	734
101	734
101	734
101	735
101	735
101	735
101	735
101	735
101	735
101	736
101	736
101	736
101	736
101	736
101	736
101	736
101	737
101	737
101	737
101	737
101	737
101	737
101	738
101	738
101	738
101	738
101	738
101	738
101	738
101	739
101	739
101	739
101	739
101	739
101	739
101	740
101	740
101	740
101	740
101	740
101	740
101	740
101	741
101	741
101	741
101	741
101	741
101	741
101	741
101	742
101	742
101	742
101	742
101	742
101	742
101	743
101	743
101	743
101	743
101	743
101	743
101	743
101	744
101	744
101	744
101	744
101	744
101	744
101	745
101	745
101	745
101	745
101	745
101	745
101	745
101	746
101	746
101	746
101	746
101	746
101	746
101	747
101	747
101	747
101	747
101	747
101	747
101	747
101	748
101	748
101	748
101	748
101	748
101	748
101	749
101	749
101	749
101	749
101	749
101	749
101	749
101	750
101	750
101	750
101	750
101	750
101	750
101	751
101	751
101	751
101	751
101	751
101	751
101	751
101	752
101	752
101	752
101	752
101	752
101	752
101	753
101	753
101	753
101	753
101	753
101	753
101	754
101	754
101	754
101	754
101	754
101	754
101	754
101	755
101	755
101	755
101	755
101	755
101	755
101	756
101	756
101	756
101	756
101	756
101	756
101	756
101	757
101	757
101	757
101	757
101	757
101	757
101	758
101	758
101	758
101	758
101	758
101	758
101	758
101	759
101	759
101	759
101	759
101	759
101	759
101	760
101	760
101	760
101	760
101	760
101	760
101	760
101	761
101	761
101	761
101	761
101	761
101	761
101	762
101	762
101	762
101	762
101	762
101	762
101	762
101	763
101	763
101	763
101	763
101	763
101	763
101	764
101	764
101	764
101	764
101	764
101	764
101	764
101	765
101	765
101	765
101	765
101	765
101	765
101	766
101	766
101	766
101	766
101	766
101	766
101	766
101	767
101	767
101	767
101	767
101	767
101	767
101	768
101	768
101	768
101	768
101	768
101	768
101	768
101	769
101	769
101	769
101	769
101	769
101	769
101	770
101	770
101	770
101	770
101	770
101	770
101	770
101	771
101	771
101	771
101	771
101	771
101	771
101	772
101	772
101	772
101	772
101	772
101	772
101	772
101	773
101	773
101	773
101	773
101	773
101	773
101	774
101	774
101	774
101	774
101	774
101	774
101	774
101	775
101	775
101	775
101	775
101	775
101	775
101	776
101	776
101	776
101	776
101	776
101	776
101	776
101	777
101	777
101	777
101	777
101	777
101	777
101	778
101	778
101	778
101	778
101	778
101	778
101	778
101	779
101	779
101	779
101	779
101	779
101	779
101	779
101	780
101	780
101	780
101	780
101	780
101	780
101	781
101	781
101	781
101	781
101	781
101	781
101	781
101	782
101	782
101	782
101	782
101	782
101	782
101	782
101	783
101	783
101	783
101	783
101	783
101	783
101	784
101	784
101	784
101	784
101	784
101	784
101	784
101	785
101	785
101	785
101	785
101	785
101	785
101	785
101	786
101	786
101	786
101	786
101	786
101	786
101	787
101	787
101	787
101	787
101	787
101	787
101	787
101	788
101	788
101	788
101	788
101	788
101	788
101	789
101	789
101	789
101	789
101	789
101	789
101	789
101	790
101	790
101	790
101	790
101	790
101	790
101	790
101	791
101	791
101	791
101	791
101	791
101	791
101	792
101	792
101	792
101	792
101	792
101	792
101	792
101	793
101	793
101	793
101	793
101	793
101	793
101	794
101	794
101	794
101	794
101	794
101	794
101	795
101	795
101	795
101	795
101	795
101	795
101	795
101	796
101	796
101	796
101	796
101	796
101	796
101	797
101	797
101	797
101	797
101	797
101	798
101	798
101	798
101	798
101	798
101	799
101	799
101	799
101	799
101	799
101	800
101	800
101	800
101	800
101	800
101	801
101	801
101	801
101	801
101	801
101	802
101	802
101	802
101	802
101	803
101	803
101	803
101	803
101	803
101	803
101	804
101	804
101	804
101	805
101	805
101	805
101	805
101	805
101	806
101	806
101	806
101	806
101	806
101	806
101	806
101	807
101	807
101	807
101	807
101	807
101	807
101	808
101	808
101	808
101	808
101	808
101	808
101	808
101	809
101	809
101	809
101	809
101	809
101	809
101	810
101	810
101	810
101	810
101	810
101	810
101	811
101	811
101	811
101	811
101	811
101	811
101	811
101	812
101	812
101	812
101	812
101	812
101	812
101	813
101	813
101	813
101	813
101	813
101	813
101	813
101	814
101	814
101	814
101	814
101	814
101	814
101	815
101	815
101	815
101	815
101	815
101	815
101	816
101	816
101	816
101	816
101	816
101	816
101	816
101	817
101	817
101	817
101	817
101	817
101	817
101	818
101	818
101	818
101	818
101	818
101	818
101	818
101	819
101	819
101	819
101	819
101	819
101	819
101	820
101	820
101	820
101	820
101	820
101	820
101	820
101	821
101	821
101	821
101	821
101	821
101	821
101	822
101	822
101	822
101	822
101	822
101	822
101	822
101	823
101	823
101	823
101	823
101	823
101	823
101	824
101	824
101	824
101	824
101	824
101	824
101	824
101	825
101	825
101	825
101	825
101	825
101	825
101	826
101	826
101	826
101	826
101	826
101	826
101	826
101	827
101	827
101	827
101	827
101	827
101	827
101	828
101	828
101	828
101	828
101	828
101	828
101	828
101	829
101	829
101	829
101	829
101	829
101	829
101	830
101	830
101	830
101	830
101	830
101	830
101	830
101	831
101	831
101	831
101	831
101	831
101	831
101	832
101	832
101	832
101	832
101	832
101	832
101	832
101	833
101	833
101	833
101	833
101	833
101	833
101	834
101	834
101	834
101	834
101	834
101	834
101	834
101	835
101	835
101	835
101	835
101	835
101	835
101	836
101	836
101	836
101	836
101	836
101	836
101	836
101	837
101	837
101	837
101	837
101	837
101	837
101	838
101	838
101	838
101	838
101	838
101	838
101	839
101	839
101	839
101	839
101	839
101	839
101	839
101	840
101	840
101	840
101	840
101	840
101	840
101	841
101	841
101	841
101	841
101	841
101	841
101	841
101	842
101	842
101	842
101	842
101	842
101	842
101	843
101	843
101	843
101	843
101	843
101	843
101	843
101	844
101	844
101	844
101	844
101	844
101	844
101	845
101	845
101	845
101	845
101	845
101	845
101	845
101	846
101	846
101	846
101	846
101	846
101	846
101	847
101	847
101	847
101	847
101	847
101	847
101	847
101	848
101	848
101	848
101	848
101	848
101	848
101	849
101	849
101	849
101	849
101	849
101	849
101	849
101	850
101	850
101	850
101	850
101	850
101	850
101	851
101	851
101	851
101	851
101	851
101	851
101	851
101	852
101	852
101	852
101	852
101	852
101	852
101	853
101	853
101	853
101	853
101	853
101	853
101	853
101	854
101	854
101	854
101	854
101	854
101	854
101	854
101	855
101	855
101	855
101	855
101	855
101	855
101	856
101	856
101	856
101	856
101	856
101	856
101	857
101	857
101	857
101	857
101	857
101	857
101	858
101	858
101	858
101	858
101	858
101	858
101	858
101	859
101	859
101	859
101	859
101	859
101	859
101	860
101	860
101	860
101	860
101	860
101	860
101	860
101	861
101	861
101	861
101	861
101	861
101	861
101	862
101	862
101	862
101	862
101	862
101	862
101	862
101	863
101	863
101	863
101	863
101	863
101	863
101	864
101	864
101	864
101	864
101	864
101	864
101	864
101	865
101	865
101	865
101	865
101	865
101	865
101	866
101	866
101	866
101	866
101	866
101	866
101	866
101	867
101	867
101	867
101	867
101	867
101	867
101	868
101	868
101	868
101	868
101	868
101	868
101	868
101	869
101	869
101	869
101	869
101	869
101	869
101	870
101	870
101	870
101	870
101	870
101	870
101	870
101	871
101	871
101	871
101	871
101	871
101	871
101	872
101	872
101	872
101	872
101	872
101	872
101	873
101	873
101	873
101	873
101	873
101	873
101	873
101	874
101	874
101	874
101	874
101	874
101	874
101	875
101	875
101	875
101	875
101	875
101	875
101	875
101	876
101	876
101	876
101	876
101	876
101	876
101	877
101	877
101	877
101	877
101	877
101	877
101	877
101	878
101	878
101	878
101	878
101	878
101	878
101	879
101	879
101	879
101	879
101	879
101	879
101	879
101	880
101	880
101	880
101	880
101	880
101	880
101	881
101	881
101	881
101	881
101	881
101	881
101	881
101	882
101	882
101	882
101	882
101	882
101	882
101	882
101	883
101	883
101	883
101	883
101	883
101	883
101	884
101	884
101	884
101	884
101	884
101	884
101	885
101	885
101	885
101	885
101	885
101	885
101	885
101	886
101	886
101	886
101	886
101	886
101	886
101	887
101	887
101	887
101	887
101	887
101	887
101	887
101	888
101	888
101	888
101	888
101	888
101	888
101	889
101	889
101	889
101	889
101	889
101	889
101	889
101	890
101	890
101	890
101	890
101	890
101	890
101	891
101	891
101	891
101	891
101	891
101	891
101	892
101	892
101	892
101	892
101	892
101	892
101	893
101	893
101	893
101	893
101	893
101	893
101	893
101	894
101	894
101	894
101	894
101	894
101	894
101	895
101	895
101	895
101	895
101	895
101	895
101	896
101	896
101	896
101	896
101	896
101	896
101	896
101	897
101	897
101	897
101	897
101	897
101	897
101	898
101	898
101	898
101	898
101	898
101	898
101	898
101	899
101	899
101	899
101	899
101	899
101	899
101	900
101	900
101	900
101	900
101	900
101	900
101	900
101	901
101	901
101	901
101	901
101	901
101	901
101	902
101	902
101	902
101	902
101	902
101	902
101	902
101	903
101	903
101	903
101	903
101	903
101	903
101	904
101	904
101	904
101	904
101	904
101	904
101	905
101	905
101	905
101	905
101	905
101	905
101	905
101	906
101	906
101	906
101	906
101	906
101	906
101	907
101	907
101	907
101	907
101	907
101	907
101	907
101	908
101	908
101	908
101	908
101	908
101	908
101	909
101	909
101	909
101	909
101	909
101	909
101	909
101	910
101	910
101	910
101	910
101	910
101	910
101	911
101	911
101	911
101	911
101	911
101	911
101	912
101	912
101	912
101	912
101	912
101	912
101	912
101	913
101	913
101	913
101	913
101	913
101	913
101	914
101	914
101	914
101	914
101	914
101	914
101	914
101	915
101	915
101	915
101	915
101	915
101	915
101	916
101	916
101	916
101	916
101	916
101	916
101	917
101	917
101	917
101	917
101	917
101	917
101	917
101	918
101	918
101	918
101	918
101	918
101	918
101	919
101	919
101	919
101	919
101	919
101	919
101	919
101	920
101	920
101	920
101	920
101	920
101	920
101	921
101	921
101	921
101	921
101	921
101	921
101	922
101	922
101	922
101	922
101	922
101	922
101	922
101	923
101	923
101	923
101	923
101	923
101	923
101	924
101	924
101	924
101	924
101	924
101	924
101	925
101	925
101	925
101	925
101	925
101	925
101	925
101	926
101	926
101	926
101	926
101	926
101	926
101	927
101	927
101	927
101	927
101	927
101	927
101	927
101	928
101	928
101	928
101	928
101	928
101	928
101	929
101	929
101	929
101	929
101	929
101	929
101	930
101	930
101	930
101	930
101	930
101	930
101	930
101	931
101	931
101	931
101	931
101	931
101	931
101	932
101	932
101	932
101	932
101	932
101	932
101	933
101	933
101	933
101	933
101	933
101	933
101	934
101	934
101	934
101	934
101	934
101	934
101	934
101	935
101	935
101	935
101	935
101	935
101	935
101	936
101	936
101	936
101	936
101	936
101	936
101	937
101	937
101	937
101	937
101	937
101	937
101	938
101	938
101	938
101	938
101	938
101	938
101	939
101	939
101	939
101	939
101	939
101	939
101	939
101	940
101	940
101	940
101	940
101	940
101	940
101	941
101	941
101	941
101	941
101	941
101	941
101	942
101	942
101	942
101	942
101	942
101	942
101	942
101	943
101	943
101	943
101	943
101	943
101	943
101	944
101	944
101	944
101	944
101	944
101	944
101	945
101	945
101	945
101	945
101	945
101	945
101	945
101	946
101	946
101	946
101	946
101	946
101	946
101	947
101	947
101	947
101	947
101	947
101	947
101	948
101	948
101	948
101	948
101	948
101	948
101	949
101	949
101	949
101	949
101	949
101	949
101	950
101	950
101	950
101	950
101	950
101	950
101	951
101	951
101	951
101	951
101	951
101	951
101	951
101	952
101	952
101	952
101	952
101	952
101	952
101	953
101	953
101	953
101	953
101	953
101	953
101	954
101	954
101	954
101	954
101	954
101	954
101	954
101	955
101	955
101	955
101	955
101	955
101	955
101	956
101	956
101	956
101	956
101	956
101	956
101	957
101	957
101	957
101	957
101	957
101	957
101	957
101	958
101	958
101	958
101	958
101	958
101	958
101	959
101	959
101	959
101	959
101	959
101	959
101	960
101	960
101	960
101	960
101	960
101	960
101	960
101	961
101	961
101	961
101	961
101	961
101	961
101	962
101	962
101	962
101	962
101	962
101	962
101	962
101	963
101	963
101	963
101	963
101	963
101	963
101	964
101	964
101	964
101	964
101	964
101	964
101	965
101	965
101	965
101	965
101	965
101	965
101	965
101	966
101	966
101	966
101	966
101	966
101	966
101	967
101	967
101	967
101	967
101	967
101	967
101	967
101	968
101	968
101	968
101	968
101	968
101	968
101	969
101	969
101	969
101	969
101	969
101	969
101	970
101	970
101	970
101	970
101	970
101	970
101	970
101	971
101	971
101	971
101	971
101	971
101	971
101	972
101	972
101	972
101	972
101	972
101	972
101	972
101	973
101	973
101	973
101	973
101	973
101	973
101	974
101	974
101	974
101	974
101	974
101	974
101	974
101	975
101	975
101	975
101	975
101	975
101	975
101	976
101	976
101	976
101	976
101	976
101	976
101	977
101	977
101	977
101	977
101	977
101	977
101	978
101	978
101	978
101	978
101	978
101	978
101	978
101	979
101	979
101	979
101	979
101	979
101	979
101	980
101	980
101	980
101	980
101	980
101	980
101	980
101	981
101	981
101	981
101	981
101	981
101	981
101	982
101	982
101	982
101	982
101	982
101	982
101	982
101	983
101	983
101	983
101	983
101	983
101	983
101	984
101	984
101	984
101	984
101	984
101	984
101	985
101	985
101	985
101	985
101	985
101	986
101	986
101	986
101	986
101	986
101	986
101	987
101	987
101	987
101	987
101	987
101	987
101	988
101	988
101	988
101	988
101	988
101	989
101	989
101	989
101	989
101	989
101	989
101	990
101	990
101	990
101	990
101	990
101	991
101	991
101	991
101	991
101	991
101	991
101	992
101	992
101	992
101	992
101	992
101	992
101	993
101	993
101	993
101	993
101	993
101	993
101	993
101	994
101	994
101	994
101	994
101	994
101	994
101	995
101	995
101	995
101	995
101	995
101	995
101	996
101	996
101	996
101	996
101	996
101	996
101	996
101	997
101	997
101	997
101	997
101	997
101	997
101	998
101	998
101	998
101	998
101	998
101	998
101	998
101	999
101	999
101	999
101	999
101	999
101	999
101	1000
101	1000
101	1000
101	1000
101	1000
101	1000
101	1000
101	1001
101	1001
101	1001
101	1001
101	1001
101	1001
101	1001
101	1002
101	1002
101	1002
101	1002
101	1002
101	1002
101	1003
101	1003
101	1003
101	1003
101	1003
101	1003
101	1003
101	1004
101	1004
101	1004
101	1004
101	1004
101	1004
101	1005
101	1005
101	1005
101	1005
101	1005
101	1005
101	1005
101	1006
101	1006
101	1006
101	1006
101	1006
101	1006
101	1006
101	1007
101	1007
101	1007
101	1007
101	1007
101	1007
101	1008
101	1008
101	1008
101	1008
101	1008
101	1008
101	1008
101	1009
101	1009
101	1009
101	1009
101	1009
101	1009
101	1010
101	1010
101	1010
101	1010
101	1010
101	1010
101	1010
101	1011
101	1011
101	1011
101	1011
101	1011
101	1011
101	1012
101	1012
101	1012
101	1012
101	1012
101	1012
101	1012
101	1013
101	1013
101	1013
101	1013
101	1013
101	1013
101	1014
101	1014
101	1014
101	1014
101	1014
101	1014
101	1014
101	1015
101	1015
101	1015
101	1015
101	1015
101	1015
101	1015
101	1016
101	1016
101	1016
101	1016
101	1016
101	1016
101	1017
101	1017
101	1017
101	1017
101	1017
101	1017
101	1017
101	1018
101	1018
101	1018
101	1018
101	1018
101	1018
101	1018
101	1019
101	1019
101	1019
101	1019
101	1019
101	1019
101	1020
101	1020
101	1020
101	1020
101	1020
101	1020
101	1021
101	1021
101	1021
101	1021
101	1021
101	1021
101	1022
101	1022
101	1022
101	1022
101	1022
101	1022
101	1023
101	1023
101	1023
101	1023
101	1023
101	1023
101	1024
101	1024
101	1024
101	1024
101	1024
101	1024
101	1025
101	1025
101	1025
101	1025
101	1025
101	1025
101	1025
101	1026
101	1026
101	1026
101	1026
101	1026
101	1027
101	1027
101	1027
101	1027
101	1027
101	1027
101	1028
101	1028
101	1028
101	1028
101	1028
101	1028
101	1029
101	1029
101	1029
101	1029
101	1030
101	1030
101	1030
101	1030
101	1030
101	1030
101	1030
101	1031
101	1031
101	1031
101	1031
101	1031
101	1031
101	1032
101	1032
101	1032
101	1032
101	1032
101	1033
101	1033
101	1033
101	1033
101	1033
101	1034
101	1034
101	1034
101	1034
101	1034
101	1034
101	1035
101	1035
101	1035
101	1035
101	1035
101	1036
101	1036
101	1036
101	1036
101	1036
101	1036
101	1037
101	1037
101	1037
101	1037
101	1037
101	1037
101	1038
101	1038
101	1038
101	1038
101	1038
101	1038
101	1039
101	1039
101	1039
101	1039
101	1039
101	1040
101	1040
101	1040
101	1040
101	1040
101	1040
101	1040
101	1041
101	1041
101	1041
101	1041
101	1041
101	1041
101	1042
101	1042
101	1042
101	1042
101	1042
101	1042
101	1043
101	1043
101	1043
101	1043
101	1043
101	1043
101	1044
101	1044
101	1044
101	1044
101	1044
101	1044
101	1045
101	1045
101	1045
101	1045
101	1045
101	1045
101	1046
101	1046
101	1046
101	1046
101	1046
101	1047
101	1047
101	1047
101	1047
101	1047
101	1047
101	1048
101	1048
101	1048
101	1048
101	1048
101	1048
101	1048
101	1049
101	1049
101	1049
101	1049
101	1049
101	1049
101	1050
101	1050
101	1050
101	1050
101	1050
101	1050
101	1050
101	1051
101	1051
101	1051
101	1051
101	1051
101	1051
101	1052
101	1052
101	1052
101	1052
101	1052
101	1052
101	1052
101	1053
101	1053
101	1053
101	1053
101	1053
101	1053
101	1054
101	1054
101	1054
101	1054
101	1054
101	1054
101	1055
101	1055
101	1055
101	1055
101	1055
101	1055
101	1056
101	1056
101	1056
101	1056
101	1056
101	1056
101	1057
101	1057
101	1057
101	1057
101	1057
101	1057
101	1057
101	1058
101	1058
101	1058
101	1058
101	1058
101	1058
101	1059
101	1059
101	1059
101	1059
101	1059
101	1059
101	1060
101	1060
101	1060
101	1060
101	1060
101	1060
101	1061
101	1061
101	1061
101	1061
101	1061
101	1061
101	1062
101	1062
101	1062
101	1062
101	1062
101	1062
101	1062
101	1063
101	1063
101	1063
101	1063
101	1063
101	1063
101	1064
101	1064
101	1064
101	1064
101	1064
101	1064
101	1065
101	1065
101	1065
101	1065
101	1065
101	1065
101	1065
101	1066
101	1066
101	1066
101	1066
101	1066
101	1066
101	1067
101	1067
101	1067
101	1067
101	1067
101	1067
101	1068
101	1068
101	1068
101	1068
101	1068
101	1068
101	1068
101	1069
101	1069
101	1069
101	1069
101	1069
101	1069
101	1070
101	1070
101	1070
101	1070
101	1070
101	1070
101	1070
101	1071
101	1071
101	1071
101	1071
101	1071
101	1071
101	1072
101	1072
101	1072
101	1072
101	1072
101	1072
101	1072
101	1073
101	1073
101	1073
101	1073
101	1073
101	1073
101	1073
101	1074
101	1074
101	1074
101	1074
101	1074
101	1074
101	1075
101	1075
101	1075
101	1075
101	1075
101	1075
101	1075
101	1076
101	1076
101	1076
101	1076
101	1076
